relative_path,run_name,bytes,sha256,action,reason
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42/phase_snapshots/epoch_0010.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42,6042066,0ea791bd41007996709208cd09834d4bd2db6146fdb1b2e7fcd11dc78890733b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42/phase_snapshots/epoch_0015.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42,6042066,9b8361abd7209d79cea849ab7773c34e1f123bd016861bb720561fc17bcf50e6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/best_observed_test_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,58557412,897ef1436007f02d87cdebee71dc8d0f5340fa514ba131089ee7a6c1e90e1480,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0005.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,7e0e8de73b27fd37ee4f3e3eb1faf04d04bee4c649085cc0a10c5154c419dd4a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0010.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,53a6c7e10f4420f03316fe1667264ec9ff7adf53dacc25e68847b906942addf0,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0015.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,e063dfc33aff26deacf8cf5575fecaa4920ddde43b8619886f990c7abbb06f76,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0020.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,4324f54c27af594d70ddb5d5c76993d471e9ad67ada46950b2de5ab829d5ef95,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0025.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,83c531224cd931024dda64eb63a9f22250ab96b499bcab9b0eedc0316358f6b1,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0030.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,41f61e39eaee459c462c12f1ee84066ae277f92c2b2fd964c4a71898549c1558,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0035.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,5199f91a5ef636b34c0ef2f05c7575dbda9c04f06cb4a8c0c404f7b899a10695,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0040.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,fb63247df9dd2718ebafdda2a1d67815830efe74b1e0985aaad12cfc5bd4326a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0045.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,a92e9e8eafcb43e0a7e6d863cdba13a088cc5d88fd232c61205dd5615f553c43,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0050.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,ee415db7351d6ff19aed8d9c43543b4bc4f83ca048cb023b70787a0d8e165d6c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0055.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,d30eb68610fcf3764fb72cb65a7871c4eb8955729bcdd051bf7a841accb58ed6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0060.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,27344327170330771f42b0438c4d4d5b7c8cb5431b24f2155a69fa0cf319cb47,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0065.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,b6f185d0658a5a678e1a4cc02deb630f07fbc9f077bc813614813b23f7908d11,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid/phase_snapshots/epoch_0070.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,6041554,038ff42c6d3c57279665b2fbf169830f474bf2cd39c98676578d32217c2eba66,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/best_observed_test_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,57888068,f90b314b69ceaa3bd16afd097d4c967a5e69d3212b25aaaea015f477f1bd38ad,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0005.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,ada33ce8e21c80aca75ae2d94fcc79bc18bf8878293e695da462847d3904686c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0010.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,82d6e9b29163c0c6a703f15b638aaf510c565f3be115a6cc4adce08c7f9e2e4e,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0015.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,2e9015c3f0e08689887b2e3fd33d1d6488e3c2a632c0e07c5269d920413ba54d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0020.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,861e7b6edc0e019ce65a881aeb745c12ab9a6213ca936e404d9dd970dd012622,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0025.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,26891e497a41fa1f4251edd271c73f243b3a6f8a7a10cf4b2ab688f0d7df0fd7,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0030.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,19accb72b3f51e984d7c82ff85ebf02c5adbf40229c6c72b587d46b5d23bbe7c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0035.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,5f62a01fe8f57543fed18b97a6933cdd224945d56a3c6a8b3be1b800e8ecd99d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0040.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,3c042bc41b84e175423a522391fe88362d58231aa9ebe59052272995ad221876,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0045.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,8c1ca124a54b8794a243196342a0b1e9643555562018dffc08f130f9a1cf9da6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0050.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,90055d2e5eb7bf453889772ffc7f473d1d07f701be75504b3b37a0cb05be9772,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0055.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,ec359fef98dab5cf32602f2c3dc7b83bdfffa5c2ccab2e24ba8d0627c860edba,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0060.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,593f2c33de32ed03f63e4f006e3423c4e016254b0c92e44e1cf772b42cba47c7,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0065.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,f0b3661e0b6d8c60dab78949890a1f38e4430d263974eb8823a1e3e40e1a5b2c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0070.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,efa7b334189cc169c05a3debe33297802cb70ece2fc8a225e778215d675ca266,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0075.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,a00695f33612f0168b3a5ca37d2826d6ddcee855b6829e7f1743e643b14a2212,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0080.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,145ec705e801b091b54b06124beb1455c21bddbd37019ee0dc322de864a8498d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607/phase_snapshots/epoch_0085.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,6041490,14d1bac7f3b840d2ef44866d7576d739322763aabcc0a7d52e3b56b924e18f83,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/best_observed_test_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,59425796,3bcc79794a9c66def0ec51b93a0644513a71fff3e90e82f329ba2bca6c8b2557,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/last_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,59420080,940a546c82128b1ec17d93bb86228172b7daea47bc3140c66bd974fda7dbe856,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0005.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,02404c56534128aee04504572a4fb5d65ef7d775f89271e80d954d4a45c904f9,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0010.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,ada07ae0c21a751ace985d4b447f0643c13cdd1596ce812ca7a2d31a8e8789ca,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0015.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,f5423771bc22dc1d9cefa4fa3ec04d2c07bec80cdf09b3e9da293e149b3bf101,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0020.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,c89a363dc4c5b68311e7364c01b3f476796765b8a7bb7d612181895e573e8ed7,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0025.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,a1efa4098157e9bbd129738f811b3ee9af709a873c97473a1df095cbb1ce81e6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0030.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,6afb39c77a7946e5bd6b25e8e84ed405caf917ebbab47fbd9972b495f5da5fdb,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0035.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,5903c2f996bd7c3c6967198d1c7b4e1001fb8939c3865ec9ca8d04bf8069313b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0040.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,5d0e15c7acf2338853128738c79116235c342fe7d8028a047cb9a8fbca45b59c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0045.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,ef1c3fc01a36031f70f36bc0814c1c8a70935d73edb73214b91f7a43172e536c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0050.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,94ccf8add48059e3f0490a19cc330d0c0307b33ac09fac5b9f2fc16502c61f0c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0055.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,6c0298fe84d5e337fc22a53e08fdbafa917bc3a3228ba03c24bc2c9a344d3981,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0060.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,27bf084b8010973d359dbf1f70ad84310b079537dce9107b7e6befc6d3de7cdc,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0065.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,8826f740db3f41d227d7b6f540dc8541b92ac7bbaba4bb0a0a116e5a4a0bec00,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0070.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,254095acff542ba2e575f7dd985b0707c2187e2f831ca2c8414b09dd364b3448,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0075.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,5586a31e56caa2fe9b247f107f640289efc421f0e8ad35b08e3e308736aa04da,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0080.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,014eac03c6b970d0e8b797ade20008e096d6edb59937de1019db77af76e6025f,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0085.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,064fc42e1b3283696613781b071be812e8226928f27ca535ee82e6d93792f8a5,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0090.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,ae2e0d60421f901a5b378f44e2bd6b915b7508ffa425fda02de23d6ab62211d1,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0095.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,5a29b630defbc31fdcf4ea8bbbc6463f64d242d6923ada682afc0e771c5427b4,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0100.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,14b053f00ccef6e39d2e347b0e142acac07c56fc2534809c2a89555c3557bccb,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0105.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,b4e56538eb0573129c43c179e4180f3c1e9da11e7f2765aca11cabc2a53dd757,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0110.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,07aab54a7300a459185e9eae436f098e1d2dbe7778324b970ebd28fb47249e9e,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0115.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,f29a6f96e7226602939feaac0a98fceb91e50623031ddf549705322860e9d1fd,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/phase_snapshots/epoch_0120.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,6041810,7818a2f64df037ffaa3d785552cb97ab8fc417909e685de91a874add35a765c7,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/best_observed_test_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,59425796,273bef93cbcfb513b78a7d4b22ae8b57d1f62adb1ec1fdae16f7c2019687afbf,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/last_checkpoint.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,59420080,5b71663dad129e1f665a50c8a52f917b56200352943eb6b75de3ceea5dbdb1ea,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0005.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,23f4d423ea8ae3f34707c7167bf9a8d8fab989a1c85076ac3f45ca905ff0ee35,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0010.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,5eb9facbcd092bc5674d64c19f6e29f5fcc85f08cfdf16f19fe236e3856e9761,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0015.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,2da5f8b7eaee2076635d6e00a0ae89e4aae0b03443b1b6f13d8d87db4fdde95e,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0020.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,be96faf0d440dd66e544022daf1d158be068b03eccdc545a57d804d64e3b61ad,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0025.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,065f75e0b92b10e04f311c7cb6f16855d819ddc6c8f56b3a7087851990cbb66b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0030.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,92e1b84727bb6882c8dc30ca75086381396c38ed76ec23397fd6bdba03762caa,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0035.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,884b3f403e4a675e39f0101d3d01bca142d3294a85877b2b34e716026bd6d03c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0040.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,bc827e9c273c59608cbd69044821c532246e69f65a886eba93c30a87d435bfee,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0045.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,5cad5e6041104ca69685945fdab925ae88fa80cc67e008e4d82abb3b86b86e3b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0050.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,4566ff9ea94ccd8b1d6c3282b4b4eb541879e2b02a7b61f7670ae2677f386ef5,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0055.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,553caea6f756bf9b010027b0aec7c78a6212171b61b4a7dc913236db07193659,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0060.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,92838f17c2a789e00b9f1f5b513ddca2f2661e0d013648fc7a7f370b1c335190,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0065.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,e5e15e41931beabc3940db3009ec4103cb64e26fc496a366d17af7e1371f1f74,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0070.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,b23191a3119f80ab4476f8b1b91411c503b1999076f1e8f89ffaa7250f1948af,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0075.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,fd9572f1bb173929d513fb8ccdb7ab7be499738a3bbab662501e7a6e316a81ec,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0080.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,842bef2ed48dfa0929306641a0d6291220acce754d7d1ab660172c297e15f688,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/phase_snapshots/epoch_0085.pt,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,6041810,351634cb6acfb5a11d25ddd4077d6a7256c162b6e7e83c539e84c1aad48c03ef,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
